id;sold_price;basketball;weekday;rolling_supply_estimate;bitcoin_closing_price;ethereum_closing_price;seller;seller_feedback_score;card_listing_format_buy_it_now;active_player;card_id;card_grade
9534;995;1;Monday;69723;47945.06;1779.79;aidansdad1;749;1;0;magic johnson-1981-1;9
9535;7.5;1;Tuesday;67133;54824.12;1868.05;thoal40;72;1;1;yuta watanabe-2018-1;9
9536;44.99;1;Friday;62922;34316.39;1382.52;numissports138;2137;1;0;karl malone-1988-1;9
9537;39.92;1;Sunday;64809;45137.77;1416.05;yesterdayskards;7095;1;0;michael jordan-1992-1;8
9538;96;1;Tuesday;73152;49199.87;1781.07;boro-1565;116;0;0;larry bird-1987-1;8
9539;34;1;Wednesday;64501;37472.09;1660.91;myextracards;16438;0;1;anthony davis-2012-1;9
9540;32;1;Sunday;68013;59302.32;1854.56;bestquality718;1121;0;1;donovan mitchell-2017-1;9
9541;360.99;1;Monday;69723;47945.06;1779.79;springermountainsportscards;622289;1;1;devin booker-2015-1;9
9542;400;0;Wednesday;88949;52149.01;1848.46;bestsportscardsandcollectables;21371;1;1;fernando tatis-2019-0;10
9543;199;1;Tuesday;72317;56804.9;1806.97;hascards13;283;0;1;luka dončić-2018-1;10
9544;900;0;Monday;91588;52246.52;1834.73;vanber-18;1;0;0;tom seaver-1967-0;3
9545;100;1;Sunday;70376;48717.29;1805.08;ripeforhype;38;1;0;stephon marbury-1996-1;10
9546;139.99;1;Thursday;73015;47093.85;1475.7;cardstocktraders;592;1;1;shai gilgeous-alexander-2018-1;10
9547;68;1;Monday;63247;49631.24;1564.71;probstein123;827786;0;1;trae young-2018-1;10
9548;47;1;Sunday;63618;51206.69;1723.15;overtimecardz;385;0;1;malcolm brogdon-2019-1;10
9549;321;0;Sunday;71601;33114.36;1314.99;plant-pro;797;0;0;rickey henderson-1980-0;8
9550;74.99;1;Sunday;60754;33114.36;1314.99;505_sports_co;1499;1;0;chauncey billups-1997-1;9.5
9551;66;0;Sunday;68158;32289.38;1391.61;chle-2358;53;0;1;albert pujols-2001-0;8.5
9552;202.5;0;Sunday;90105;51206.69;1723.15;1cardwizard;28949;0;1;ronald acuna jr.-2018-0;10
9553;47.5;0;Saturday;74126;39266.01;1677.85;63j_55;275;1;0;ken griffey-1989-0;9
9554;82.99;0;Thursday;#N/A;39187.33;1218.45;carleniv;3088;0;0;george bell-1911-0;4
9555;22.95;0;Wednesday;88949;52149.01;1848.46;ranort_68;1733;1;0;john smoltz-1989-0;9
9556;149.99;0;Saturday;105482;61243.08;1924.69;floridagraph17;1383;1;1;jeff mcneil-2019-0;10
9557;13.01;0;Sunday;82282;48717.29;1805.08;4_sharp_corners;294394;0;0;mike schmidt-2006-0;9
9558;60.54;1;Sunday;70376;48717.29;1805.08;4_sharp_corners;294389;0;1;trae young-2018-1;8.5
9559;7;0;Thursday;67641;30825.7;1121.57;burbanksportscards;349168;1;0;adam dunn-2009-0;9
9560;89;1;Wednesday;57988;35547.75;1382.27;krome888;1039;1;0;kareem abdul-jabbar-1978-1;7
9561;525;1;Saturday;#N/A;58313.64;1812.63;pennjav;645;1;0;dwyane wade-2003-1;8.5
9562;50.99;0;Wednesday;94117;50538.24;1575.85;probstein123;827810;0;0;frank quilici-1975-0;9
9563;10650;0;Monday;105296;55907.2;1791.7;pwcc_auctions;277876;0;0;nolan ryan-1968-0;8
9564;11.49;1;Friday;#N/A;36825.37;1171.83;comc_consignment;409651;0;0;ray allen-1996-1;5
9565;100.77;0;Sunday;88599;45137.77;1416.05;4_sharp_corners;294421;0;0;bo jackson-1991-0;10
9566;26.42;0;Monday;#N/A;36630.08;1257.28;comc_consignment;409950;1;0;luis aparicio-1956-0;1.5
9567;44.95;0;Saturday;68181;32067.64;1230.99;scottb3527;2539;0;0;ron santo-1961-0;4
9568;19.99;0;Sunday;73919;38903.44;1614.23;i3global;9715;1;1;ronald acuna jr.-2018-0;9
9569;55.5;1;Sunday;56886;32289.38;1391.61;candh28;78;0;1;trae young-2018-1;9
9570;43.01;0;Wednesday;88949;52149.01;1848.46;probstein123;827708;0;1;vladimir guerrero-2019-0;10
9571;26.01;0;Monday;83903;54207.32;1781.99;probstein123;827746;0;0;johnny bench-1975-0;6
9572;25;1;Wednesday;59349;30432.55;1253.19;vintageandneweritems;3005;1;0;keith van horn-2004-1;#N/A
9573;74.99;1;Friday;67093;48927.3;1533.27;bb6002002;14208;1;1;rj barrett-2019-1;10
9574;10;0;Monday;105296;55907.2;1791.7;aimhighcollectibles;17035;1;1;randy arozarena-2020-0;9
9575;11.99;0;Monday;70073;32366.39;1324.41;travelball2012;20345;1;0;jim campanis-1968-0;8
9576;142.95;1;Friday;73016;46339.76;1446.03;ruffryders1231;3267;1;1;zion williamson-2019-1;10
9577;4999;1;Friday;67093;48927.3;1533.27;gatesby;961;0;0;michael jordan-1984-1;7.5
9578;125;1;Wednesday;64501;37472.09;1660.91;dbest-psagems-in-indy;28291;1;0;tim duncan-1997-1;9
9579;9888;0;Wednesday;110923;58870.89;1823.45;mark_bark;883;1;1;mike trout-2011-0;9
9580;7.99;0;Sunday;88599;45137.77;1416.05;atom1070;287;0;0;mike schmidt-1989-0;9
9581;138.16;1;Tuesday;73152;49199.87;1781.07;autologic.llc;2096;0;1;ja morant-2019-1;10
9582;13.5;0;Wednesday;101089;56008.55;1799.17;fab.finds.2016;1098;0;1;bryce harper-2013-0;9.5
9583;25;0;Friday;85396;47504.85;1843.53;dclsrprivcards1;2884;1;1;rhys hoskins-2018-0;10
9584;52;0;Tuesday;68132;36069.81;1377.3;hitthatsmoke;1011;0;0;bo jackson-1986-0;9
9585;199;0;Friday;#N/A;58346.65;1817.62;barkusd;16092;1;1;yordan álvarez-2018-0;10
9586;127.5;0;Saturday;86959;56099.52;1919.53;stephemurph6;165;1;1;bo bichette-2020-0;10
9587;1.2;0;Monday;#N/A;36630.08;1257.28;dxt_29;43;1;0;john lowenstein-1984-0;3.5
9588;5.25;0;Sunday;71601;33114.36;1314.99;davidbvintage;28356;0;0;randy jackson-1959-0;5
9589;1889.99;0;Friday;85396;47504.85;1843.53;cencalcollectibles;296;1;0;sandy koufax-1955-0;4
9590;49.99;1;Thursday;76957;51679.8;1937.45;rambomj23;17471;0;1;nikola jokić-2017-1;9
9591;44.95;0;Wednesday;82899;44918.18;1744.24;always_pullin_4_u;166;1;1;ronald acuna jr.-2019-0;10
9592;3.99;0;Saturday;82332;47105.52;1814.11;fsujeffp13;217;0;0;frank thomas-1990-0;8.5
9593;1475;1;Sunday;60754;33114.36;1314.99;drehuiseng-0;9;0;1;giannis antetokounmpo-2013-1;9.5
9594;20.59;0;Sunday;84615;57539.94;1935.6;4_sharp_corners;294415;0;0;willie mccovey-1980-0;9
9595;29.99;0;Tuesday;109699;56804.9;1806.97;travelball2012;20370;1;1;domingo german-2017-0;10
9596;360;0;Sunday;82282;48717.29;1805.08;pc_sportscards;32551;0;1;fernando tatis-2019-0;10
9597;8.24;0;Sunday;104575;59302.32;1854.56;cmario28;152;0;0;mark mcgwire-1985-0;9
9598;1600;0;Friday;#N/A;58346.65;1817.62;caneruncollectibles;36;1;1;vladimir guerrero-2016-0;10
9599;7.5;0;Tuesday;90397;48824.43;1570.2;socalcarson;971;0;0;jose canseco-1987-0;8.5
9600;144.5;0;Sunday;84615;57539.94;1935.6;4_sharp_corners;294413;0;0;roy campanella-1953-0;3
9601;207.5;1;Sunday;#N/A;35791.28;1230.17;syers-stash;1501;0;0;michael jordan-1987-1;7
9602;625;1;Thursday;66580;48561.17;1541.91;textbookbuyers;4143;0;1;shai gilgeous-alexander-2018-1;9
9603;19.99;0;Sunday;#N/A;57523.42;1788.22;ultimate-sports-man-cave;19257;1;1;xander bogaerts-2012-0;10
9604;60;1;Monday;69723;47945.06;1779.79;jojoi33;15;1;0;tim duncan-1997-1;9
9605;13.5;1;Thursday;76957;51679.8;1937.45;burbanksportscards;349281;1;1;evan fournier-2012-1;9
9606;59.99;1;Saturday;68547;61243.08;1924.69;toystodd;21308;1;1;kevin porter-2019-1;9
9607;112.46;0;Friday;108015;57332.09;1772.1;ultimatepastime;23746;1;1;vladimir guerrero-2019-0;8
9608;124.99;1;Sunday;60754;33114.36;1314.99;1of1.autos;4165;1;1;jusuf nurkić-2014-1;9.5
9609;24.99;0;Tuesday;80359;46481.1;1768.04;cdvetter84;937;1;0;ken griffey-1989-0;8
9610;312.09;0;Sunday;88599;45137.77;1416.05;rhaq425;788;0;0;frank thomas-1990-0;9
9611;129.99;1;Tuesday;#N/A;54738.94;1678.65;gicollectable;24058;1;1;trae young-2018-1;10
9612;71;1;Monday;62161;33537.18;1369.04;fscardshop;586;0;1;jaxson hayes-2019-1;10
9613;114.99;1;Friday;68177;38144.31;1718.65;smithvintagecards;911;1;1;bam adebayo-2017-1;10
9614;305;0;Wednesday;88949;52149.01;1848.46;probstein123;827709;0;1;juan soto-2018-0;10
9615;122.5;1;Monday;72460;54207.32;1781.99;comc_consignment;410293;0;1;kevin durant-2015-1;9.5
9616;1;0;Sunday;90105;51206.69;1723.15;burbanksportscards;349351;1;0;bill hands-1968-0;5
9617;69;0;Thursday;89985;51679.8;1937.45;rockstarhollywood;1904;1;0;tony gwynn-1983-0;8
9618;0.99;1;Tuesday;74429;48824.43;1570.2;jpdownstex;782;0;0;shaquille o'neal-1995-1;9
9619;8.79;0;Sunday;68158;32289.38;1391.61;sjosing;137851;1;1;clayton kershaw-2015-0;9
9620;38;1;Tuesday;59474;32569.85;1357.06;scottk2753;1746;0;0;alex english-1986-1;8
9621;8.75;0;Monday;83903;54207.32;1781.99;battersbox;244834;1;0;dan bankhead-1951-0;3
9622;270;1;Monday;#N/A;36630.08;1257.28;probstein123;827290;0;1;michael porter-2018-1;9
9623;102.5;1;Wednesday;72852;49705.33;1626.58;slayers_boxer1;2757;0;1;trae young-2018-1;9
9624;810;0;Sunday;71601;33114.36;1314.99;cguinta;823;1;0;derek jeter-1993-0;10
9625;449.99;0;Sunday;90105;51206.69;1723.15;landlbaseballcards;749;1;1;mickey moniak-2016-0;9.5
9626;2;0;Monday;89539;49631.24;1564.71;burbanksportscards;349311;1;0;jimmie foxx-1938-0;9
9627;30;1;Monday;65248;46196.46;1746.62;probstein123;827515;0;0;kevin garnett-1995-1;9
9628;50;0;Tuesday;109699;56804.9;1806.97;ultimatecardsandcoins;27562;1;0;robin yount-1975-0;9
9629;455;1;Sunday;#N/A;57523.42;1788.22;pwcc_auctions;277943;0;0;kobe bryant-2003-1;9
9630;0.99;0;Friday;#N/A;58346.65;1817.62;burbanksportscards;349437;1;0;matt alexander-1978-0;5
9631;74.5;0;Tuesday;90397;48824.43;1570.2;battersbox;244834;1;0;sandy koufax-1963-0;4
9632;295;0;Monday;105296;55907.2;1791.7;autographs_r_us;1351;1;0;howie judson-1952-0;7.5
9633;61;1;Tuesday;66789;46481.1;1768.04;dcsports87;96423;0;1;devin booker-2017-1;10
9634;725;0;Thursday;92546;47093.85;1475.7;mattnathan69;3508;0;0;satchel paige-1953-0;4
9635;49.99;0;Thursday;74749;33466.1;1332.49;ubidupay4it;5301;1;1;cavan biggio-2019-0;10
9636;1.5;0;Saturday;90742;48912.38;1654.74;bayoucitycollectibles;160;0;1;garrett crochet-2020-0;9
9637;126.5;1;Friday;61467;33005.76;1236.51;victmcb_94;61;0;1;tyler herro-2019-1;10
9638;83.58;1;Tuesday;63786;35510.29;1515.19;omahamike;6523;0;0;bill walton-1986-1;9
9639;367;1;Monday;63247;49631.24;1564.71;probstein123;827785;0;1;lebron james-2019-1;9.5
9640;124.99;1;Tuesday;59474;32569.85;1357.06;little_victories;22023;1;0;michael jordan-1992-1;10
9641;22.5;1;Wednesday;73429;58870.89;1823.45;probstein123;826988;0;0;shaquille o'neal-1996-1;8
9642;5600;1;Sunday;73250;57539.94;1935.6;pwcc_auctions;277707;0;0;kobe bryant-1996-1;10
9643;730;1;Monday;#N/A;36630.08;1257.28;brekin_8912;177;1;1;zion williamson-2019-1;10
9644;88.95;0;Saturday;#N/A;58313.64;1812.63;baseballfan10;6856;1;1;vladimir guerrero-2019-0;9
9645;0.99;0;Thursday;89985;51679.8;1937.45;burbanksportscards;349283;1;0;vernon wells-2004-0;9
9646;14;0;Thursday;111744;57858.92;1782.86;pwcc_auctions;277920;0;1;zack granite-2018-0;9
9647;23.11;1;Thursday;69816;47909.33;1783.8;blackbeardsportscards;2505;0;1;trae young-2018-1;9
9648;660;1;Sunday;64809;45137.77;1416.05;r.o.b.;9765;0;1;kevin durant-2007-1;8
9649;12;0;Friday;85396;47504.85;1843.53;sportscardsgrading;23380;1;0;dave winfield-2019-0;9
9650;124.99;0;Thursday;74749;33466.1;1332.49;biggradys-coins-cards;925;1;0;tom seaver-1971-0;7
9651;0.99;1;Saturday;#N/A;36178.14;1233.54;randomsl;12803;1;0;josh smith-2004-1;9
9652;45;1;Monday;63247;49631.24;1564.71;cplcards;414;0;1;deandre ayton-2018-1;9.5
9653;2;0;Friday;#N/A;36825.37;1171.83;battersbox;244794;1;0;don demeter-1961-0;5
9654;199.99;1;Sunday;68013;59302.32;1854.56;cardshop254;169;1;1;ja morant-2019-1;9
9655;29.99;0;Thursday;74749;33466.1;1332.49;cardsrin;9125;1;0;vito valentinetti-1959-0;8
9656;14.82;1;Wednesday;75114;52149.01;1848.46;probstein123;827701;0;1;kendrick nunn-2019-1;9
9657;0.99;0;Monday;83528;47945.06;1779.79;burbanksportscards;349271;1;0;bert blyleven-1974-0;5
9658;1.8;0;Friday;85396;47504.85;1843.53;ditrisd;53116;1;0;cal ripken jr.-2007-0;9
9659;59.98;1;Monday;69723;47945.06;1779.79;probstein123;827676;0;1;luka dončić-2019-1;10
9660;5000;1;Sunday;60754;33114.36;1314.99;soarrcon1;47003;1;0;michael jordan-1985-1;10
9661;11.5;1;Sunday;56886;32289.38;1391.61;4_sharp_corners;294316;0;1;p.j. washington-2019-1;10
9662;30;1;Sunday;70376;48717.29;1805.08;base_ball4life;1343;0;1;lebron james-2004-1;10
9663;13;0;Wednesday;67318;35547.75;1382.27;pastimes_memorabilia;100;1;1;randy arozarena-2020-0;9
9664;225;1;Sunday;64809;45137.77;1416.05;kep531;216;1;1;damian lillard-2019-1;10
9665;99.99;0;Wednesday;67318;35547.75;1382.27;nj_memorabilia;334;1;1;vladimir guerrero-2016-0;#N/A
9666;11.85;0;Friday;67768;33005.76;1236.51;fscards1;44069;1;0;fred scherman-1971-0;7.5
9667;19.92;1;Tuesday;65905;48378.99;1492.61;globalsportscardscanada;337;1;1;jaren jackson-2018-1;9
9668;95.99;0;Friday;92633;46339.76;1446.03;springermountainsportscards;622291;1;0;ray herbert-1960-0;9
9669;1.25;0;Sunday;104575;59302.32;1854.56;burbanksportscards;349400;1;0;lou piniella-1971-0;2
9670;395;1;Thursday;73015;47093.85;1475.7;probstein123;827753;0;1;kevin durant-2007-1;9
9671;12.99;0;Tuesday;77245;35510.29;1515.19;chmil3519;319;1;1;shohei ohtani-2019-0;9
9672;70;0;Friday;67768;33005.76;1236.51;kjaye1;569;1;0;jim scott-1910-0;3
9673;4.5;0;Sunday;71601;33114.36;1314.99;mikekindt;1763;1;0;jerry koosman-1976-0;9
9674;119.99;1;Thursday;76957;51679.8;1937.45;peekenterprises;4168;1;1;luka dončić-2019-1;10
9675;0.99;0;Monday;#N/A;36630.08;1257.28;texasleaguersports;23816;1;0;carlos gonzalez-2010-0;9
9676;69.14;0;Tuesday;80359;46481.1;1768.04;jerryd27x;558;1;0;pete rose-1967-0;4
9677;3.79;1;Sunday;64844;38903.44;1614.23;sjosing;137876;1;1;payton pritchard-2020-1;9
9678;204.5;1;Saturday;65115;48912.38;1654.74;marks_1995;531;0;0;john stockton-1985-1;9
9679;246.5;0;Thursday;95629;48561.17;1541.91;expender1;1333;0;0;barry bonds-1987-0;9
9680;17.67;0;Sunday;84615;57539.94;1935.6;4_sharp_corners;294414;0;0;mark mcgwire-1985-0;8
9681;0.99;0;Friday;76773;38144.31;1718.65;burbanksportscards;349205;1;0;jay bruce-2007-0;9
9682;89.99;1;Thursday;69816;47909.33;1783.8;k.b.sportscards;999;1;1;jayson tatum-2019-1;7
9683;0.25;0;Thursday;77259;36926.06;1594.76;sadiebear202;136;0;0;eddie murray-1970-0;7
9684;10;0;Saturday;74126;39266.01;1677.85;jairoc5577;160;1;1;yonathan daza-2020-0;#N/A
9685;99;0;Wednesday;101089;56008.55;1799.17;fins732;397;1;1;cody bellinger-2017-0;10
9686;41;1;Thursday;73015;47093.85;1475.7;probstein123;827754;0;1;paul george-2019-1;10
9687;36;0;Thursday;#N/A;39187.33;1218.45;scooters_card_corner;8948;0;1;fernando tatis-2019-0;9
9688;15.17;0;Tuesday;90397;48824.43;1570.2;probstein123;827749;0;0;rollie fingers-1970-0;5
9689;51;1;Sunday;70376;48717.29;1805.08;ccb_cards;133;0;1;pascal siakam-2016-1;9
9690;9000.23;1;Sunday;70376;48717.29;1805.08;rockothebird;1484;0;0;michael jordan-1986-1;7.5
9691;1026;1;Wednesday;67196;50538.24;1575.85;collectorssource1;72;0;0;michael jordan-1994-1;10
9692;10.99;0;Friday;67768;33005.76;1236.51;4_sharp_corners;294315;1;0;dave parker-1986-0;10
9693;515;0;Saturday;#N/A;58313.64;1812.63;bbcemporium;16817;1;0;ralph kiner-1950-0;8
9694;16.99;0;Saturday;82332;47105.52;1814.11;rjrcapecod;18968;0;0;phil roof-1968-0;9
9695;78;1;Tuesday;66789;46481.1;1768.04;probstein123;827542;0;1;markelle fultz-2017-1;10
9696;149.99;0;Saturday;90742;48912.38;1654.74;ubidupay4it;5317;1;1;juan soto-2018-0;10
9697;24.99;0;Sunday;#N/A;57523.42;1788.22;4_sharp_corners;294528;1;1;mookie betts-2019-0;10
9698;12.07;0;Sunday;#N/A;57523.42;1788.22;4_sharp_corners;294528;0;0;jim breazeale-1973-0;9
9699;30.13;0;Friday;89605;55888.13;1960.16;wyatleonid0;504;0;1;walker buehler-2018-0;10
9700;1.49;1;Sunday;63618;51206.69;1723.15;sjosing;137922;1;0;michael jordan-1997-1;9
9701;17.5;1;Wednesday;67196;50538.24;1575.85;jksports.spizzirri;792;0;0;michael jordan-1994-1;9
9702;145;0;Saturday;#N/A;58313.64;1812.63;basstab02;926;0;0;bobby witt-2020-0;10
9703;16.61;0;Thursday;111744;57858.92;1782.86;jeffs0168;3238;0;0;ken griffey-1989-0;8
9704;1.25;1;Monday;63975;52246.52;1834.73;usasportscardstore;2575;0;1;zhou qi-2017-1;9
9705;695;1;Tuesday;#N/A;54738.94;1678.65;elvol-93;136;1;1;zion williamson-2019-1;10
9706;0.6;0;Saturday;82332;47105.52;1814.11;thatsportscardguy;42298;0;0;larry hisle-1979-0;9
9707;34.99;1;Saturday;58814;32067.64;1230.99;iconic.cards;316;0;0;kobe bryant-2019-1;9
9708;177.5;0;Thursday;92546;47093.85;1475.7;nrmt_cards;3301;0;1;francisco lindor-2015-0;10
9709;95.95;1;Sunday;64844;38903.44;1614.23;eeobe08;10826;1;0;grant hill-1997-1;10
9710;275;0;Tuesday;97444;54824.12;1868.05;elbaron30;1210;1;0;minnie minoso-1953-0;1
9711;169.99;1;Thursday;73015;47093.85;1475.7;wentz_wagon_sports_cards;1067;1;1;zion williamson-2019-1;10
9712;200;1;Saturday;65689;39266.01;1677.85;kiev-52;4101;1;0;michael jordan-2009-1;10
9713;56;1;Sunday;68013;59302.32;1854.56;4_sharp_corners;294494;0;1;nikola jokić-2019-1;10
9714;19.95;0;Friday;108015;57332.09;1772.1;lookingforthrifts;5693;0;1;yordan álvarez-2020-0;9.5
9715;124.99;1;Monday;56569;32366.39;1324.41;4_sharp_corners;294318;1;0;michael jordan-1991-1;10
9716;12.5;0;Monday;91588;52246.52;1834.73;kimgoyette2012;495;0;0;tony gwynn-1985-0;7
9717;61;0;Saturday;82332;47105.52;1814.11;blues78;29031;0;1;albert pujols-2002-0;10
9718;54.5;0;Sunday;82282;48717.29;1805.08;djsportscards516;1086;0;1;pete alonso-2019-0;10
9719;11.5;1;Sunday;56886;32289.38;1391.61;dcsports87;95978;0;1;kyle guy-2019-1;8
9720;90;1;Thursday;66580;48561.17;1541.91;jacobcardiff401;797;1;1;dennis smith-2017-1;9.5
9721;33500;1;Thursday;73015;47093.85;1475.7;kittlewilliam;1327;1;1;lebron james-2003-1;8.5
9722;59.99;0;Friday;96001;48927.3;1533.27;jeterhitking;1524;1;1;fernando tatis-2019-0;9
9723;125;0;Sunday;71601;33114.36;1314.99;dmikenel;170;1;1;fernando tatis-2019-0;9
9724;10.5;1;Saturday;68547;61243.08;1924.69;cameron9314;2129;0;0;alvan adams-1985-1;9
9725;67.85;0;Thursday;77259;36926.06;1594.76;fscards1;44075;1;0;jim maloney-1963-0;8
9726;34.99;0;Saturday;68181;32067.64;1230.99;rereaders;5929;1;0;roger clemens-1992-0;10
9727;32;1;Monday;63247;49631.24;1564.71;probstein123;827782;0;1;lebron james-2019-1;9
9728;0.99;0;Wednesday;101089;56008.55;1799.17;oldsportcollectibles;30166;1;0;steve whitaker-1969-0;4
9729;42;0;Tuesday;109699;56804.9;1806.97;pwcc_auctions;277897;0;0;bruce sutter-1978-0;9
9730;73.85;1;Tuesday;74429;48824.43;1570.2;awe-cards;2226;1;1;jayson tatum-2018-1;9
9731;599;0;Sunday;82282;48717.29;1805.08;zactaylo_24;198;1;1;vladimir guerrero-2016-0;9.5
9732;2;1;Thursday;59697;30825.7;1121.57;burbanksportscards;349167;1;1;jeremy lin-2012-1;9
9733;6.99;1;Friday;76358;55888.13;1960.16;sjosing;137909;1;1;lebron james-2018-1;9
9734;2.45;1;Friday;73016;46339.76;1446.03;ditrisd;53120;1;1;thaddeus young-2013-1;9
9735;249.99;1;Sunday;73250;57539.94;1935.6;bisys123;11243;1;0;kobe bryant-2003-1;10
9736;14.99;0;Tuesday;80359;46481.1;1768.04;4_sharp_corners;294374;1;0;dennis eckersley-1992-0;10
9737;40;0;Tuesday;#N/A;54738.94;1678.65;westsidesportscards2013;9305;1;0;preston ward-1958-0;7
9738;6.5;1;Sunday;64809;45137.77;1416.05;4_sharp_corners;294418;0;1;eric paschall-2019-1;9
9739;91;1;Monday;#N/A;54529.15;1691.33;chsta4387;20;0;1;luka dončić-2018-1;9
9740;44;0;Wednesday;75047;30432.55;1253.19;gmcards2;23847;0;0;cliff mapes-1952-0;8
9741;0.99;0;Saturday;105482;61243.08;1924.69;burbanksportscards;349392;1;0;danny tartabull-1992-0;9
9742;177.5;1;Sunday;64809;45137.77;1416.05;ryher-2826;213;0;1;rui hachimura-2019-1;10
9743;1030;1;Sunday;68013;59302.32;1854.56;maximus41511;56;0;0;kobe bryant-2012-1;9
9744;199.99;1;Thursday;66580;48561.17;1541.91;gradedstuff;18842;1;0;allen iverson-1996-1;10
9745;1299.99;1;Saturday;68547;61243.08;1924.69;9999rbush;14759;1;0;david robinson-1989-1;10
9746;0.99;0;Monday;#N/A;54529.15;1691.33;burbanksportscards;349445;1;0;bert blyleven-1986-0;9
9747;120;1;Thursday;70072;57805.12;1826.19;sportcardauctionscom;82397;0;1;luka dončić-2019-1;10
9748;699.99;1;Wednesday;75114;52149.01;1848.46;bowenpromotions;6014;1;0;bill russell-2015-1;10
9749;49;1;Sunday;#N/A;35791.28;1230.17;pwcc_auctions;277399;0;0;anfernee hardaway-1995-1;10
9750;149.95;0;Tuesday;88136;49199.87;1781.07;iconsportscards;6491;1;0;jack barry-1909-0;4
9751;58.55;1;Wednesday;57988;35547.75;1382.27;mc_sportscards;17345;0;0;michael jordan-1994-1;9
9752;1025;1;Sunday;70376;48717.29;1805.08;the-wharf-sportscards;1578;0;1;zion williamson-2019-1;10
9753;0.99;0;Saturday;90742;48912.38;1654.74;burbanksportscards;349346;1;0;darryl strawberry-2005-0;9
9754;202.5;1;Thursday;66712;36926.06;1594.76;bryantsr7;850;0;0;michael jordan-1992-1;9
9755;3.5;0;Tuesday;94731;48378.99;1492.61;battersbox;244837;1;0;clint courtney-1954-0;4
9756;165.27;1;Tuesday;72317;56804.9;1806.97;sportcardauctionscom;82410;0;1;rj barrett-2019-1;10
9757;1150;1;Sunday;70376;48717.29;1805.08;pottsy0761;1418;1;0;michael jordan-1987-1;7.5
9758;86;0;Monday;#N/A;54529.15;1691.33;probstein123;828208;0;0;rene lachemann-1967-0;9
9759;151;0;Monday;#N/A;54529.15;1691.33;the-wharf-sportscards;1598;0;1;nick senzel-2017-0;9.5
9760;75;0;Wednesday;91342;49705.33;1626.58;probstein123;827751;0;0;derek jeter-1993-0;8
9761;14.99;0;Monday;70073;32366.39;1324.41;sarmit_ut1nhsr;902;1;0;mark mcgwire-1988-0;9
9762;49.5;1;Monday;69067;55907.2;1791.7;vegasvince21;426;1;0;shaquille o'neal-1992-1;9
9763;1.99;1;Sunday;64809;45137.77;1416.05;wayne-gooda;1047;0;0;kobe bryant-2001-1;5
9764;250;1;Friday;68177;38144.31;1718.65;xocompany;21381;1;0;kobe bryant-2001-1;10
9765;8;0;Wednesday;75047;30432.55;1253.19;bqvist18;5133;1;0;andy etchebarren-1968-0;8
9766;20.5;0;Monday;#N/A;36630.08;1257.28;jeffinjax2019;803;0;1;aristides aquino-2020-0;10
9767;50;1;Sunday;64844;38903.44;1614.23;chasecards978;47659;1;1;dennis smith-2017-1;9.5
9768;1;1;Monday;65248;46196.46;1746.62;jjan0059.nldutenq;67;0;0;bobby hurley-1994-1;9
9769;149.99;1;Wednesday;64501;37472.09;1660.91;drza3732;836;1;0;vince carter-1999-1;10
9770;510;1;Saturday;65115;48912.38;1654.74;mot_2793;150;0;0;kobe bryant-1996-1;8
9771;10;1;Thursday;#N/A;39187.33;1218.45;1967dew;81419;1;0;chase budinger-2012-1;9
9772;151.99;0;Wednesday;110923;58870.89;1823.45;pwcc_auctions;277913;0;1;aaron judge-2017-0;9.5
9773;9.65;0;Friday;108015;57332.09;1772.1;tbh39;18148;1;0;steve gromek-1957-0;5
9774;0.99;1;Tuesday;57454;36069.81;1377.3;maine207;277;0;1;malik monk-2019-1;9
9775;19.99;0;Tuesday;90397;48824.43;1570.2;everything_must_go_2u;35;1;0;sammy sosa-1990-0;9
9776;0.99;0;Saturday;68181;32067.64;1230.99;burbanksportscards;349170;1;0;kirby puckett-1993-0;9
9777;30;0;Thursday;89985;51679.8;1937.45;dmost1032166nf;1841;0;0;carlton fisk-1993-0;8
9778;1.13;1;Saturday;#N/A;58313.64;1812.63;burbanksportscards;349439;1;1;dennis smith-2017-1;9
9779;60;1;Wednesday;72852;49705.33;1626.58;7thinninghobby;695;1;1;ja morant-2019-1;10
9780;115;0;Tuesday;109699;56804.9;1806.97;vintage_card_shop;3740;1;0;miller huggins-1911-0;1
9781;500;0;Sunday;84615;57539.94;1935.6;camgu_0;11;1;1;fernando tatis-2019-0;9
9782;239.99;0;Tuesday;109699;56804.9;1806.97;probstein123;828126;0;1;mike trout-2010-0;10
9783;17;0;Wednesday;88949;52149.01;1848.46;keba-7108;505;1;0;mike schmidt-1983-0;8
9784;9.99;0;Tuesday;109699;56804.9;1806.97;pwcc_auctions;277894;0;0;willie randolph-1982-0;8
